Player,Club,Nation,Pos,Age,Minutes,Fouls,Interceptions,Clearances,Errors,Blocked passes and shots,Tackles in defensive 1/3,Tackles in middle 1/3,Tackles in attacking 1/3,Progressive Carrying Distance,Assists,Red cards,Yellow cards,% of tackles won
Cristiano Biraghi,Fiorentina,ITA,DF,25,3194,37.36702127659575,22.606382978723406,33.244680851063826,0.0,40.02659574468085,24.73404255319149,38.297872340425535,53.32446808510638,36.3031914893617,81.78191489361703,0.0,62.23404255319149,37.101063829787236
Nikola Milenković,Fiorentina,SRB,DF,20,3008,86.3031914893617,36.83510638297872,59.441489361702125,0.0,44.41489361702128,42.02127659574468,57.446808510638306,37.234042553191486,39.361702127659576,0.0,82.04787234042553,66.88829787234043,53.72340425531915
Germán Pezzella,Fiorentina,ARG,DF,27,2850,36.569148936170215,65.42553191489363,75.0,49.86702127659575,59.70744680851063,62.36702127659575,30.45212765957447,28.058510638297875,51.72872340425532,52.26063829787234,0.0,40.29255319148936,40.02659574468085
Vitor Hugo,Fiorentina,BRA,DF,27,2470,79.25531914893617,91.22340425531915,78.45744680851064,71.80851063829788,29.78723404255319,68.08510638297872,81.64893617021278,29.920212765957448,50.53191489361703,71.1436170212766,86.17021276595744,70.87765957446808,46.54255319148936
Federico Ceccherini,Fiorentina,ITA,DF,26,994,77.26063829787235,65.69148936170212,44.680851063829785,0.0,35.90425531914894,14.627659574468085,14.760638297872342,69.14893617021278,75.53191489361703,0.0,0.0,47.73936170212766,81.64893617021278
Vincent Laurini,Fiorentina,FRA,DF,29,920,78.98936170212765,25.53191489361702,26.063829787234045,0.0,35.1063829787234,7.446808510638298,40.29255319148936,71.94148936170212,67.5531914893617,0.0,0.0,91.62234042553192,0.6648936170212766
Domenico Criscito,Genoa,ITA,DF,31,3070,66.75531914893617,73.93617021276596,57.047872340425535,0.0,44.81382978723404,90.42553191489363,88.43085106382979,89.09574468085107,52.92553191489362,82.84574468085107,81.78191489361703,87.10106382978722,52.79255319148937
Davide Biraschi,Genoa,ITA,DF,24,2841,49.86702127659575,72.3404255319149,38.82978723404255,50.13297872340425,29.25531914893617,51.59574468085106,54.65425531914894,38.430851063829785,48.67021276595745,0.0,83.51063829787235,18.75,46.1436170212766
Darko Lazović,Genoa,SRB,DF,27,2542,5.585106382978723,3.590425531914894,0.6648936170212766,0.0,7.712765957446808,2.7925531914893615,15.957446808510639,80.9840425531915,68.21808510638297,87.63297872340425,0.0,12.898936170212766,27.925531914893615
Cristian Romero,Genoa,ARG,DF,20,2336,69.28191489361703,36.17021276595745,73.5372340425532,54.920212765957444,91.48936170212765,72.73936170212765,65.1595744680851,71.1436170212766,13.031914893617023,72.20744680851064,95.2127659574468,95.2127659574468,18.75
Ervin Zukanović,Genoa,BIH,DF,31,1960,32.71276595744681,7.712765957446808,62.63297872340425,0.0,10.638297872340425,28.590425531914892,21.941489361702125,33.111702127659576,36.17021276595745,0.0,0.0,63.297872340425535,17.819148936170212
Pedro Pereira,Genoa,POR,DF,20,1384,46.01063829787234,9.175531914893616,42.952127659574465,68.35106382978722,4.920212765957447,33.909574468085104,3.4574468085106385,71.67553191489363,57.97872340425532,0.0,0.0,11.303191489361703,61.702127659574465
Koray Günter,Genoa,GER,DF,23,835,11.037234042553191,68.21808510638297,45.87765957446808,0.0,25.132978723404253,69.28191489361703,22.20744680851064,76.4627659574468,10.106382978723403,0.0,0.0,22.47340425531915,69.28191489361703
Nicolás Spolli,Genoa,ARG,DF,35,538,63.56382978723404,19.680851063829788,94.54787234042553,93.75,60.77127659574468,3.856382978723404,62.10106382978723,0.0,5.585106382978723,0.0,0.0,84.57446808510637,91.62234042553192
Giovanni Di Lorenzo,Empoli,ITA,DF,24,3330,57.180851063829785,11.170212765957446,17.02127659574468,75.39893617021278,19.680851063829788,38.03191489361702,56.91489361702128,59.441489361702125,61.03723404255319,73.00531914893617,0.0,58.37765957446809,44.81382978723404
Matías Silvestre,Empoli,ARG,DF,33,3060,11.170212765957446,1.7287234042553192,71.94148936170212,0.0,14.760638297872342,10.23936170212766,4.388297872340425,54.38829787234043,29.920212765957448,0.0,0.0,46.27659574468085,12.367021276595745
Freddie Veseli,Empoli,ALB,DF,25,2539,61.702127659574465,13.962765957446807,41.888297872340424,52.92553191489362,26.329787234042552,6.648936170212766,45.87765957446808,52.659574468085104,60.1063829787234,0.0,0.0,34.17553191489361,30.984042553191486
Domenico Maietta,Empoli,ITA,DF,35,1714,31.515957446808514,24.20212765957447,54.78723404255319,82.7127659574468,26.861702127659576,50.0,44.680851063829785,34.17553191489361,69.0159574468085,0.0,0.0,72.20744680851064,2.6595744680851063
Manuel Pasqual,Empoli,ITA,DF,36,1342,24.867021276595743,4.920212765957447,8.77659574468085,0.0,1.4627659574468086,19.54787234042553,70.47872340425532,73.40425531914893,45.21276595744681,86.0372340425532,0.0,31.382978723404253,72.20744680851064
Jacob Rasmussen,Empoli,DEN,DF,21,1016,14.22872340425532,13.829787234042554,72.3404255319149,77.6595744680851,79.7872340425532,25.664893617021278,45.744680851063826,67.68617021276596,49.46808510638298,75.53191489361703,0.0,72.73936170212765,47.87234042553192
Luca Antonelli,Empoli,ITA,DF,31,755,52.12765957446809,66.0904255319149,27.526595744680847,86.70212765957447,97.20744680851064,3.324468085106383,53.45744680851063,95.87765957446808,60.77127659574468,83.51063829787235,0.0,26.99468085106383,90.69148936170212
Dimitris Nikolaou,Empoli,GRE,DF,19,348,5.1861702127659575,0.9308510638297872,44.41489361702128,0.0,2.2606382978723407,17.5531914893617,43.351063829787236,0.0,74.7340425531915,0.0,0.0,0.0,24.601063829787233
Edoardo Goldaniga,Frosinone,ITA,DF,24,2610,80.0531914893617,69.54787234042553,55.319148936170215,0.0,27.26063829787234,51.72872340425532,11.436170212765957,40.691489361702125,14.095744680851062,54.920212765957444,0.0,55.319148936170215,44.680851063829785
Marco Capuano,Frosinone,ITA,DF,26,2307,18.085106382978726,28.856382978723406,51.72872340425532,73.5372340425532,84.97340425531915,71.27659574468085,52.659574468085104,30.71808510638298,31.25,0.0,86.70212765957447,50.66489361702128,33.111702127659576
Andrea Beghetto,Frosinone,ITA,DF,23,2226,33.51063829787234,2.7925531914893615,14.095744680851062,0.0,11.96808510638298,4.521276595744681,29.521276595744684,55.58510638297872,15.558510638297873,84.04255319148936,0.0,27.526595744680847,10.23936170212766
Francesco Zampano,Frosinone,ITA,DF,24,2102,62.76595744680851,1.3297872340425532,8.377659574468085,0.0,30.45212765957447,34.57446808510639,27.925531914893615,57.71276595744681,50.797872340425535,59.441489361702125,0.0,8.111702127659575,65.82446808510637
Bartosz Salamon,Frosinone,POL,DF,27,1725,40.159574468085104,35.1063829787234,98.40425531914893,61.03723404255319,65.82446808510637,9.441489361702128,13.297872340425531,0.0,11.702127659574469,0.0,0.0,39.8936170212766,22.074468085106382
Lorenzo Ariaudo,Frosinone,ITA,DF,29,1682,20.345744680851062,5.1861702127659575,82.7127659574468,0.0,82.97872340425532,19.148936170212767,9.175531914893616,35.1063829787234,34.04255319148936,0.0,0.0,22.20744680851064,61.702127659574465
Cristian Molinaro,Frosinone,ITA,DF,35,1159,56.91489361702128,18.882978723404257,37.36702127659575,0.0,14.893617021276595,5.319148936170213,47.07446808510639,43.21808510638298,49.601063829787236,0.0,0.0,39.62765957446808,47.87234042553192
Luca Paganini,Frosinone,ITA,DF,25,1123,92.2872340425532,43.484042553191486,1.196808510638298,74.7340425531915,73.00531914893617,9.97340425531915,87.63297872340425,88.9627659574468,6.515957446808511,0.0,0.0,41.22340425531915,7.9787234042553195
Nicolò Brighenti,Frosinone,ITA,DF,28,990,71.80851063829788,93.4840425531915,38.16489361702128,0.0,74.7340425531915,20.47872340425532,96.4095744680851,83.11170212765957,58.909574468085104,0.0,0.0,88.82978723404256,35.505319148936174
Luka Krajnc,Frosinone,SVN,DF,23,788,8.111702127659575,23.93617021276596,70.74468085106383,0.0,53.45744680851063,12.898936170212766,24.335106382978726,53.72340425531915,16.48936170212766,0.0,0.0,86.17021276595744,85.50531914893617
Paolo Ghiglione,Frosinone,ITA,DF,21,514,92.68617021276596,3.4574468085106385,50.13297872340425,0.0,0.5319148936170213,40.558510638297875,6.648936170212766,67.15425531914893,36.83510638297872,0.0,0.0,99.33510638297872,5.053191489361701
Mattia Bani,Chievo,ITA,DF,24,2610,42.28723404255319,69.54787234042553,83.51063829787235,70.07978723404256,86.83510638297872,80.85106382978722,69.54787234042553,0.0,22.074468085106382,0.0,85.23936170212765,74.20212765957447,24.20212765957447
Federico Barba,Chievo,ITA,DF,24,2483,61.03723404255319,85.37234042553192,68.08510638297872,0.0,33.244680851063826,16.888297872340424,22.47340425531915,0.0,29.654255319148938,0.0,94.68085106382979,59.04255319148937,3.324468085106383
Fabio Depaoli,Chievo,ITA,DF,21,2468,86.83510638297872,25.664893617021278,43.88297872340425,84.17553191489363,73.27127659574468,64.22872340425532,92.2872340425532,69.28191489361703,33.51063829787234,88.56382978723404,94.81382978723404,94.14893617021278,20.345744680851062
Luca Rossettini,Chievo,ITA,DF,33,1823,16.090425531914892,57.579787234042556,84.17553191489363,0.0,40.82446808510639,26.063829787234045,28.98936170212766,0.0,8.643617021276597,0.0,0.0,68.88297872340425,45.611702127659576
Paweł Jaroszyński,Chievo,POL,DF,23,1348,63.297872340425535,48.93617021276596,22.074468085106382,68.88297872340425,27.526595744680847,47.6063829787234,46.27659574468085,82.84574468085107,45.87765957446808,0.0,0.0,31.25,32.047872340425535
Boštjan Cesar,Chievo,SVN,DF,36,1079,68.61702127659575,19.28191489361702,74.7340425531915,93.61702127659575,44.547872340425535,16.090425531914892,52.12765957446809,0.0,0.9308510638297872,0.0,0.0,69.54787234042553,33.37765957446808
Nenad Tomović,Chievo,SRB,DF,30,739,44.81382978723404,48.005319148936174,56.38297872340425,0.0,4.25531914893617,8.24468085106383,39.8936170212766,0.0,26.99468085106383,0.0,0.0,27.79255319148936,82.31382978723404
Marquinhos,Paris Saint Germain,BRA,DF,24,2693,58.6436170212766,71.67553191489363,35.77127659574468,51.72872340425532,51.06382978723404,56.78191489361703,92.42021276595744,59.308510638297875,88.9627659574468,68.75,84.30851063829788,11.835106382978724,55.98404255319149
Thiago Silva,Paris Saint Germain,BRA,DF,33,2077,49.601063829787236,79.12234042553192,92.81914893617021,57.180851063829785,86.0372340425532,3.1914893617021276,37.5,32.31382978723404,97.87234042553192,59.70744680851063,0.0,45.34574468085106,89.09574468085107
Presnel Kimpembe,Paris Saint Germain,FRA,DF,22,2005,83.24468085106383,83.11170212765957,25.930851063829785,98.00531914893617,14.627659574468085,77.26063829787235,96.80851063829788,77.6595744680851,93.4840425531915,60.63829787234043,89.09574468085107,47.20744680851064,65.82446808510637
Juan Bernat,Paris Saint Germain,ESP,DF,25,1836,98.27127659574468,74.20212765957447,33.51063829787234,59.70744680851063,40.159574468085104,62.23404255319149,94.9468085106383,86.0372340425532,75.66489361702128,78.72340425531915,90.29255319148936,78.8563829787234,80.45212765957447
Thilo Kehrer,Paris Saint Germain,GER,DF,21,1902,89.49468085106383,68.08510638297872,50.930851063829785,79.92021276595744,90.82446808510637,78.98936170212765,98.5372340425532,84.57446808510637,84.04255319148936,77.92553191489363,0.0,49.601063829787236,85.37234042553192
Thomas Meunier,Paris Saint Germain,BEL,DF,26,1610,91.22340425531915,61.03723404255319,14.627659574468085,0.0,13.962765957446807,82.57978723404256,77.12765957446808,77.52659574468085,81.91489361702128,92.02127659574468,0.0,24.20212765957447,87.7659574468085
Layvin Kurzawa,Paris Saint Germain,FRA,DF,25,1010,98.67021276595744,18.351063829787233,1.8617021276595744,0.0,16.75531914893617,4.920212765957447,35.23936170212766,99.46808510638297,12.367021276595745,92.81914893617021,0.0,87.63297872340425,55.98404255319149
Colin Dagba,Paris Saint Germain,FRA,DF,19,918,87.89893617021278,11.569148936170212,0.0,80.58510638297872,25.53191489361702,42.15425531914894,92.95212765957447,72.07446808510637,49.202127659574465,94.14893617021278,0.0,51.196808510638306,39.361702127659576
Stanley N'Soki,Paris Saint Germain,FRA,DF,19,698,68.75,91.75531914893617,18.75,88.82978723404256,56.51595744680851,38.6968085106383,95.61170212765957,81.64893617021278,62.36702127659575,0.0,0.0,71.4095744680851,97.3404255319149
José Fonte,Lille,POR,DF,34,3110,24.601063829787233,16.888297872340424,63.03191489361703,47.20744680851064,23.537234042553195,2.5265957446808507,13.164893617021276,46.1436170212766,83.77659574468085,50.13297872340425,81.5159574468085,35.77127659574468,22.73936170212766
Zeki Çelik,Lille,TUR,DF,21,2971,85.77127659574468,15.02659574468085,21.01063829787234,48.27127659574468,31.117021276595747,55.053191489361694,93.08510638297872,89.62765957446808,35.37234042553192,89.76063829787235,82.18085106382979,37.765957446808514,57.97872340425532
Adama Soumaoro,Lille,FRA,DF,26,1723,68.35106382978722,21.27659574468085,70.87765957446808,61.170212765957444,36.96808510638298,9.574468085106384,1.8617021276595744,0.0,55.71808510638297,63.829787234042556,91.0904255319149,82.04787234042553,83.37765957446808
Youssouf Koné,Lille,MLI,DF,23,1709,41.090425531914896,82.18085106382979,22.20744680851064,61.569148936170215,81.78191489361703,97.6063829787234,86.43617021276596,64.22872340425532,68.88297872340425,64.22872340425532,0.0,40.42553191489361,46.67553191489361
Fodé Ballo-Touré,Lille,SEN,DF,21,1593,15.425531914893616,43.61702127659575,13.829787234042554,85.37234042553192,66.0904255319149,73.5372340425532,88.6968085106383,53.45744680851063,36.96808510638298,65.69148936170212,0.0,43.88297872340425,75.66489361702128
Gabriel Magalhães,Lille,BRA,DF,20,1066,51.06382978723404,49.202127659574465,76.32978723404256,94.0159574468085,46.01063829787234,44.015957446808514,23.537234042553195,45.47872340425532,72.73936170212765,0.0,0.0,15.824468085106384,29.654255319148938
Kouadio-Yves Dabila,Lille,CIV,DF,21,782,39.361702127659576,2.925531914893617,76.1968085106383,0.0,71.54255319148936,49.46808510638298,2.393617021276596,0.0,15.425531914893616,0.0,0.0,63.430851063829785,70.47872340425532
Jérémy Pied,Lille,FRA,DF,29,469,64.22872340425532,10.50531914893617,16.622340425531913,0.0,73.5372340425532,32.4468085106383,91.62234042553192,70.74468085106383,74.86702127659575,99.46808510638297,0.0,0.0,47.87234042553192
Jason Denayer,Lyon,BEL,DF,23,2754,9.441489361702128,32.57978723404255,79.12234042553192,68.4840425531915,85.90425531914893,34.04255319148936,28.856382978723406,0.0,97.20744680851064,0.0,0.0,11.436170212765957,58.24468085106383
Ferland Mendy,Lyon,FRA,DF,23,2531,72.07446808510637,51.196808510638306,17.154255319148938,70.87765957446808,20.47872340425532,41.22340425531915,46.1436170212766,75.79787234042553,96.4095744680851,55.452127659574465,0.0,13.031914893617023,47.87234042553192
Leo Dubois,Lyon,FRA,DF,23,2044,82.4468085106383,41.090425531914896,31.25,57.446808510638306,78.98936170212765,48.67021276595745,84.30851063829788,76.86170212765957,83.37765957446808,97.6063829787234,0.0,16.622340425531913,2.5265957446808507
Jérémy Morel,Lyon,MAD,DF,34,1064,51.329787234042556,49.46808510638298,62.36702127659575,76.1968085106383,72.87234042553192,29.521276595744684,42.42021276595745,0.0,83.51063829787235,0.0,0.0,85.37234042553192,42.28723404255319
Kenny Tete,Lyon,NED,DF,22,1048,93.21808510638297,84.30851063829788,30.319148936170215,0.0,74.86702127659575,53.8563829787234,99.86702127659575,90.55851063829788,88.16489361702128,97.47340425531915,0.0,16.22340425531915,91.62234042553192
Fernando Marçal,Lyon,BRA,DF,29,878,87.5,99.60106382978722,71.1436170212766,0.0,40.29255319148936,90.02659574468085,68.21808510638297,50.66489361702128,98.40425531914893,0.0,0.0,54.38829787234043,87.36702127659575
Rafael,Lyon,BRA,DF,28,1023,93.88297872340425,82.97872340425532,46.54255319148936,98.67021276595744,95.07978723404256,90.1595744680851,91.3563829787234,97.6063829787234,89.49468085106383,75.0,96.4095744680851,87.2340425531915,12.5
Timothée Kolodziejczak,Saint Etienne,FRA,DF,26,3184,25.265957446808514,41.22340425531915,36.96808510638298,63.16489361702128,6.117021276595745,7.579787234042554,15.824468085106384,45.744680851063826,62.89893617021277,73.93617021276596,0.0,51.59574468085106,42.28723404255319
Loïc Perrin,Saint Etienne,FRA,DF,32,2700,24.20212765957447,38.82978723404255,51.59574468085106,68.61702127659575,50.53191489361703,47.340425531914896,50.26595744680851,40.02659574468085,25.79787234042553,53.72340425531915,0.0,11.702127659574469,53.98936170212766
Neven Subotić,Saint Etienne,SRB,DF,29,2149,4.521276595744681,54.12234042553191,64.62765957446808,88.29787234042553,3.590425531914894,75.93085106382979,17.287234042553195,31.648936170212767,25.398936170212767,0.0,87.63297872340425,15.425531914893616,8.51063829787234
Mathieu Debuchy,Saint Etienne,FRA,DF,33,1941,80.9840425531915,79.92021276595744,27.26063829787234,0.0,11.037234042553191,50.39893617021277,54.78723404255319,78.8563829787234,12.5,87.10106382978722,89.76063829787235,64.22872340425532,26.99468085106383
Kévin Monnet-Paquet,Saint Etienne,FRA,DF,29,1482,63.430851063829785,7.047872340425531,3.9893617021276597,0.0,60.50531914893617,69.14893617021278,84.70744680851064,95.07978723404256,48.40425531914894,67.42021276595744,0.0,68.4840425531915,21.409574468085108
Gabriel Silva,Saint Etienne,BRA,DF,27,1429,46.941489361702125,8.377659574468085,48.67021276595745,66.75531914893617,22.47340425531915,20.611702127659576,27.127659574468083,0.0,5.452127659574469,85.1063829787234,0.0,10.904255319148938,8.909574468085106
William Saliba,Saint Etienne,FRA,DF,17,1277,17.68617021276596,70.61170212765957,30.585106382978722,90.82446808510637,10.106382978723403,92.02127659574468,15.691489361702127,0.0,32.31382978723404,0.0,0.0,12.76595744680851,33.37765957446808
Pierre-Yves Polomat,Saint Etienne,FRA,DF,24,950,47.340425531914896,75.66489361702128,17.95212765957447,0.0,0.7978723404255319,39.62765957446808,50.66489361702128,48.27127659574468,26.1968085106383,93.75,0.0,49.734042553191486,69.28191489361703
Boubacar Kamara,Marseille,FRA,DF,18,2411,48.67021276595745,64.09574468085107,53.8563829787234,73.00531914893617,28.058510638297875,82.04787234042553,84.57446808510637,70.2127659574468,81.78191489361703,0.0,0.0,61.569148936170215,28.590425531914892
Hiroki Sakai,Marseille,JPN,DF,28,2374,65.42553191489363,60.63829787234043,30.71808510638298,0.0,25.79787234042553,52.12765957446809,83.11170212765957,82.4468085106383,40.159574468085104,89.8936170212766,0.0,24.601063829787233,61.43617021276596
Bouna Sarr,Marseille,SEN,DF,26,2242,79.12234042553192,59.441489361702125,15.159574468085108,55.71808510638297,59.57446808510638,54.12234042553191,93.88297872340425,97.47340425531915,82.84574468085107,58.11170212765957,86.96808510638297,27.127659574468083,78.98936170212765
Jordan Amavi,Marseille,FRA,DF,24,2177,93.61702127659575,88.9627659574468,60.90425531914894,93.4840425531915,47.47340425531915,85.63829787234043,91.88829787234043,98.13829787234043,67.95212765957447,73.5372340425532,95.87765957446808,77.52659574468085,73.27127659574468
Duje Ćaleta-Car,Marseille,CRO,DF,21,1547,71.67553191489363,34.17553191489361,93.21808510638297,86.3031914893617,37.765957446808514,24.601063829787233,51.86170212765957,0.0,63.297872340425535,0.0,98.00531914893617,10.372340425531915,79.52127659574468
Adil Rami,Marseille,FRA,DF,32,1412,72.3404255319149,34.70744680851064,46.67553191489361,96.01063829787235,23.670212765957448,17.02127659574468,3.324468085106383,0.0,74.06914893617021,68.35106382978722,0.0,29.521276595744684,40.02659574468085
Rolando,Marseille,POR,DF,32,804,26.728723404255316,38.297872340425535,23.8031914893617,0.0,17.154255319148938,84.97340425531915,23.27127659574468,0.0,51.196808510638306,0.0,0.0,61.303191489361694,1.9946808510638299
Daniel Congré,Montpellier,FRA,DF,33,3292,39.62765957446808,62.76595744680851,25.398936170212767,46.27659574468085,23.93617021276596,57.579787234042556,67.15425531914893,44.680851063829785,34.57446808510639,65.02659574468085,80.45212765957447,32.4468085106383,24.601063829787233
Vitorino Hilton,Montpellier,BRA,DF,40,3232,10.638297872340425,63.03191489361703,82.84574468085107,62.5,15.425531914893616,17.819148936170212,4.122340425531915,0.0,19.148936170212767,65.42553191489363,80.71808510638297,33.37765957446808,1.0638297872340425
Pedro Mendes,Montpellier,POR,DF,27,2667,75.53191489361703,50.26595744680851,15.824468085106384,52.12765957446809,66.3563829787234,90.69148936170212,34.308510638297875,40.29255319148936,41.755319148936174,0.0,0.0,65.1595744680851,22.606382978723406
Ruben Aguilar,Montpellier,FRA,DF,25,2528,62.36702127659575,28.058510638297875,4.521276595744681,53.32446808510638,13.031914893617023,70.2127659574468,92.68617021276596,97.73936170212765,62.23404255319149,87.7659574468085,0.0,76.4627659574468,19.81382978723404
Ambroise Oyongo,Montpellier,CMR,DF,27,2136,33.37765957446808,48.8031914893617,17.287234042553195,0.0,36.702127659574465,33.51063829787234,62.63297872340425,75.39893617021278,32.84574468085106,0.0,0.0,56.91489361702128,3.856382978723404
Nicolas Cozza,Montpellier,FRA,DF,19,984,36.03723404255319,76.1968085106383,38.430851063829785,79.25531914893617,46.67553191489361,59.308510638297875,36.17021276595745,0.0,49.86702127659575,76.86170212765957,0.0,0.0,84.04255319148936
Mathías Suárez,Montpellier,URU,DF,22,550,95.47872340425532,39.361702127659576,26.595744680851062,0.0,88.56382978723404,48.8031914893617,98.27127659574468,96.67553191489363,5.1861702127659575,0.0,0.0,83.77659574468085,12.5
Mihailo Ristić,Montpellier,SRB,DF,22,326,21.675531914893618,88.03191489361703,3.723404255319149,0.0,99.33510638297872,96.54255319148936,96.67553191489363,83.6436170212766,42.68617021276596,0.0,0.0,0.0,40.02659574468085
Dante,Nice,BRA,DF,34,3226,55.18617021276596,13.563829787234042,61.303191489361694,62.63297872340425,76.4627659574468,36.17021276595745,35.37234042553192,35.23936170212766,52.79255319148937,49.46808510638298,0.0,81.11702127659575,74.20212765957447
Malang Sarr,Nice,FRA,DF,19,2994,30.186170212765955,73.00531914893617,34.57446808510639,65.02659574468085,15.824468085106384,48.40425531914894,42.819148936170215,55.452127659574465,56.51595744680851,50.930851063829785,0.0,6.515957446808511,29.388297872340424
Christophe Hérelle,Nice,MTQ,DF,25,2937,40.02659574468085,64.36170212765957,71.54255319148936,65.55851063829788,47.20744680851064,79.12234042553192,51.99468085106383,37.63297872340425,63.96276595744681,0.0,82.57978723404256,74.06914893617021,69.28191489361703
Youcef Atal,Nice,ALG,DF,22,2263,82.31382978723404,80.85106382978722,3.856382978723404,0.0,72.20744680851064,64.36170212765957,85.90425531914893,91.62234042553192,89.62765957446808,0.0,0.0,82.7127659574468,42.28723404255319
Patrick Burner,Nice,MTQ,DF,22,1352,35.23936170212766,74.60106382978722,19.81382978723404,0.0,27.127659574468083,72.87234042553192,61.303191489361694,82.57978723404256,18.21808510638298,0.0,0.0,52.12765957446809,38.82978723404255
Christophe Jallet,Nice,FRA,DF,34,885,21.143617021276594,36.03723404255319,35.23936170212766,0.0,95.74468085106383,55.85106382978723,96.01063829787235,94.14893617021278,33.37765957446808,0.0,0.0,80.85106382978722,70.2127659574468
Olivier Boscagli,Nice,FRA,DF,20,863,9.707446808510637,59.97340425531915,50.53191489361703,0.0,53.191489361702125,72.47340425531915,31.382978723404253,74.86702127659575,71.4095744680851,80.58510638297872,0.0,21.54255319148936,24.601063829787233
Racine Coly,Nice,SEN,DF,22,503,69.41489361702128,49.86702127659575,7.047872340425531,95.34574468085107,34.57446808510639,0.26595744680851063,80.31914893617021,68.4840425531915,58.51063829787234,93.08510638297872,0.0,87.89893617021278,0.26595744680851063
Yunis Abdelhamid,Reims,MAR,DF,30,3420,31.78191489361702,59.308510638297875,78.5904255319149,0.0,42.952127659574465,57.97872340425532,17.02127659574468,25.53191489361702,30.45212765957447,0.0,0.0,9.574468085106384,16.356382978723406
Björn Engels,Reims,BEL,DF,23,2970,10.23936170212766,32.047872340425535,82.4468085106383,78.8563829787234,18.882978723404257,0.39893617021276595,4.654255319148936,0.0,56.78191489361703,51.196808510638306,0.0,27.26063829787234,95.74468085106383
Thomas Foket,Reims,BEL,DF,23,2880,82.04787234042553,55.319148936170215,16.75531914893617,49.202127659574465,21.941489361702125,86.17021276595744,68.35106382978722,94.0159574468085,23.670212765957448,0.0,0.0,59.441489361702125,23.138297872340424
Ghislain Konan,Reims,CIV,DF,22,1800,16.48936170212766,71.54255319148936,22.606382978723406,59.97340425531915,17.95212765957447,78.45744680851064,41.62234042553192,72.87234042553192,77.52659574468085,62.63297872340425,0.0,0.0,32.71276595744681
Hassane Kamara,Reims,CIV,DF,24,926,78.45744680851064,31.648936170212767,52.659574468085104,0.0,3.4574468085106385,95.87765957446808,39.76063829787234,71.54255319148936,70.2127659574468,0.0,0.0,19.414893617021274,89.36170212765957
Thomas Fontaine,Reims,MAD,DF,27,420,60.1063829787234,41.3563829787234,88.6968085106383,97.73936170212765,55.85106382978723,41.48936170212766,0.0,76.06382978723404,18.48404255319149,94.9468085106383,0.0,57.579787234042556,5.053191489361701
Romain Métanire,Reims,MAD,DF,28,313,83.77659574468085,57.446808510638306,47.73936170212766,0.0,42.02127659574468,99.20212765957447,16.622340425531913,85.1063829787234,23.8031914893617,0.0,99.7340425531915,77.12765957446808,76.06382978723404
Anthony Briançon,Nimes,FRA,DF,23,2924,32.31382978723404,78.5904255319149,84.57446808510637,48.93617021276596,77.92553191489363,44.81382978723404,19.414893617021274,0.0,24.73404255319149,67.68617021276596,82.7127659574468,75.0,21.409574468085108
Faitout Maouassa,Nimes,FRA,DF,20,2137,4.787234042553192,11.037234042553191,39.494680851063826,56.51595744680851,28.723404255319153,73.8031914893617,58.11170212765957,75.2659574468085,58.6436170212766,59.04255319148937,87.7659574468085,15.691489361702127,11.436170212765957
Sofiane Alakouch,Nimes,MAR,DF,20,1895,66.62234042553192,80.0531914893617,21.27659574468085,0.0,6.648936170212766,94.68085106382979,97.3404255319149,84.8404255319149,46.67553191489361,0.0,0.0,50.0,11.303191489361703
Loïck Landre,Nimes,FRA,DF,26,1591,57.31382978723404,78.19148936170212,68.21808510638297,63.297872340425535,18.617021276595743,60.63829787234043,35.90425531914894,0.0,12.76595744680851,0.0,92.02127659574468,85.77127659574468,53.191489361702125
Hervé Lybohy,Nimes,NIG,DF,35,1480,44.41489361702128,7.3138297872340425,58.77659574468085,0.0,31.382978723404253,18.48404255319149,47.6063829787234,0.0,19.414893617021274,0.0,0.0,48.138297872340424,22.47340425531915
Gaëtan Paquiez,Nimes,FRA,DF,24,1329,54.25531914893617,40.691489361702125,38.6968085106383,0.0,81.25,93.4840425531915,63.16489361702128,73.67021276595744,4.122340425531915,0.0,0.0,85.63829787234043,51.99468085106383
Florian Miguel,Nimes,FRA,DF,21,1117,40.29255319148936,55.58510638297872,48.93617021276596,0.0,48.40425531914894,40.29255319148936,39.361702127659576,0.0,7.3138297872340425,72.87234042553192,95.61170212765957,41.62234042553192,90.55851063829788
Hamari Traoré,Rennes,MLI,DF,26,2972,88.82978723404256,66.22340425531915,35.505319148936174,48.138297872340424,64.76063829787235,57.180851063829785,84.44148936170212,47.47340425531915,79.92021276595744,67.02127659574468,0.0,57.31382978723404,19.414893617021274
Damien Da Silva,Rennes,FRA,DF,30,2874,46.409574468085104,60.90425531914894,86.70212765957447,0.0,85.37234042553192,67.68617021276596,26.595744680851062,27.79255319148936,73.27127659574468,52.12765957446809,0.0,28.98936170212766,35.90425531914894
Mexer,Rennes,MOZ,DF,29,2469,8.643617021276597,58.37765957446809,82.57978723404256,0.0,47.87234042553192,15.02659574468085,7.3138297872340425,0.0,31.78191489361702,0.0,0.0,23.138297872340424,14.095744680851062
Ramy Bensebaini,Rennes,ALG,DF,23,2152,86.43617021276596,90.55851063829788,69.54787234042553,0.0,40.42553191489361,95.61170212765957,88.03191489361703,94.81382978723404,85.63829787234043,0.0,0.0,90.42553191489363,60.77127659574468
