Date,Minute,Player,Squad,xG_x,PSxG,Outcome,Distance,Body Part,Notes,Time,Round,Day,Venue,Result,GF,GA,Points,Opponent,xG_y,xGA,Poss,Attendance,Captain,Formation,Referee
2018-11-28,30,Roberto Firmino,Liverpool,0.12,,Off Target,5.0,Head,,,,,,,,,,,,,,,,,
2018-11-28,44,Mohamed Salah,Liverpool,0.12,,Off Target,10.0,Left Foot,,,,,,,,,,,,,,,,,
2018-11-28,45,James Milner,Liverpool,0.79,0.99,Goal,13.0,Right Foot,,,,,,,,,,,,,,,,,
2018-11-28,60,Mohamed Salah,Liverpool,0.06,,Blocked,16.0,Left Foot,,,,,,,,,,,,,,,,,
2018-11-28,60,Roberto Firmino,Liverpool,0.06,,Off Target,10.0,Head,,,,,,,,,,,,,,,,,
2018-11-28,61,Mohamed Salah,Liverpool,0.03,,Blocked,25.0,Left Foot,Volley,,,,,,,,,,,,,,,,
2018-12-02,12,Sadio Mané,Liverpool,0.38,,Off Target,13.0,Left Foot,Volley,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,13,Sadio Mané,Liverpool,0.05,,Blocked,14.0,Left Foot,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,19,Roberto Firmino,Liverpool,0.07,,Off Target,16.0,Left Foot,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,29,Roberto Firmino,Liverpool,0.03,0.05,Saved,28.0,Right Foot,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,34,Xherdan Shaqiri,Liverpool,0.47,0.55,Saved,10.0,Right Foot,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,48,Mohamed Salah,Liverpool,0.03,,Off Target,27.0,Left Foot,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,53,Sadio Mané,Liverpool,0.29,,Off Target,13.0,Left Foot,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,57,Xherdan Shaqiri,Liverpool,0.04,,Blocked,24.0,Right Foot,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,59,Sadio Mané,Liverpool,0.04,,Off Target,23.0,Right Foot,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,81,Roberto Firmino,Liverpool,0.07,,Off Target,15.0,Left Foot,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,87,Virgil van Dijk,Liverpool,0.08,,Off Target,9.0,Head,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,87,Divock Origi,Liverpool,0.48,,Woodwork,3.0,Right Foot,Volley,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,87,Daniel Sturridge,Liverpool,0.03,,Blocked,20.0,Left Foot,Volley,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,90,Naby Keïta,Liverpool,0.04,,Off Target,22.0,Right Foot,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,90,Virgil van Dijk,Liverpool,0.03,,Saved off Target,22.0,Right Foot,Volley,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-02,90,Divock Origi,Liverpool,0.88,0.99,Goal,2.0,Head,,16:15,Matchweek 14,Sun,Home,W,1.0,0.0,3.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh
2018-12-05,29,Virgil van Dijk,Liverpool,0.05,0.07,Saved,12.0,Head,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,35,Naby Keïta,Liverpool,0.06,,Blocked,15.0,Right Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,38,James Milner,Liverpool,0.08,,Blocked,15.0,Right Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,39,Naby Keïta,Liverpool,0.06,0.08,Saved,15.0,Right Foot,Deflected,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,47,Daniel Sturridge,Liverpool,0.03,0.19,Saved,26.0,Left Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,52,Virgil van Dijk,Liverpool,0.09,,Blocked,8.0,Head,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,52,Naby Keïta,Liverpool,0.03,0.53,Saved,29.0,Left Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,52,Virgil van Dijk,Liverpool,0.07,,Off Target,10.0,Head,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,58,Trent Alexander-Arnold,Liverpool,0.06,0.23,Saved,9.0,Right Foot,Volley,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,62,James Milner,Liverpool,0.06,0.52,Goal,25.0,Right Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,69,Roberto Firmino,Liverpool,0.84,0.96,Goal,2.0,Right Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,82,Naby Keïta,Liverpool,0.03,0.05,Saved,25.0,Left Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,82,Mohamed Salah,Liverpool,0.09,0.11,Saved,6.0,Right Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,82,Naby Keïta,Liverpool,0.12,,Blocked,10.0,Right Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,82,Jordan Henderson,Liverpool,0.03,,Off Target,23.0,Right Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,82,Naby Keïta,Liverpool,0.17,,Blocked,8.0,Right Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,86,Mohamed Salah,Liverpool,0.09,0.11,Saved,14.0,Right Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-05,90,Xherdan Shaqiri,Liverpool,0.48,0.96,Goal,15.0,Left Foot,,19:45,Matchweek 15,Wed,Away,W,3.0,1.0,3.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell
2018-12-08,13,Xherdan Shaqiri,Liverpool,0.09,,Blocked,26.0,Left Foot,Free kick,12:30,Matchweek 16,Sat,Away,W,4.0,0.0,3.0,Bournemouth,1.6,0.3,59.0,10752.0,James Milner,4-4-2,Lee Mason
2018-12-08,14,Mohamed Salah,Liverpool,0.09,,Off Target,8.0,Right Foot,,12:30,Matchweek 16,Sat,Away,W,4.0,0.0,3.0,Bournemouth,1.6,0.3,59.0,10752.0,James Milner,4-4-2,Lee Mason
2018-12-08,19,Fabinho,Liverpool,0.03,,Off Target,29.0,Right Foot,,12:30,Matchweek 16,Sat,Away,W,4.0,0.0,3.0,Bournemouth,1.6,0.3,59.0,10752.0,James Milner,4-4-2,Lee Mason
2018-12-08,20,Naby Keïta,Liverpool,0.05,,Blocked,16.0,Left Foot,Volley,12:30,Matchweek 16,Sat,Away,W,4.0,0.0,3.0,Bournemouth,1.6,0.3,59.0,10752.0,James Milner,4-4-2,Lee Mason
2018-12-08,25,Roberto Firmino,Liverpool,0.03,0.04,Saved,31.0,Left Foot,Volley,12:30,Matchweek 16,Sat,Away,W,4.0,0.0,3.0,Bournemouth,1.6,0.3,59.0,10752.0,James Milner,4-4-2,Lee Mason
2018-12-08,25,Mohamed Salah,Liverpool,0.37,0.44,Goal,11.0,Left Foot,,12:30,Matchweek 16,Sat,Away,W,4.0,0.0,3.0,Bournemouth,1.6,0.3,59.0,10752.0,James Milner,4-4-2,Lee Mason
2018-12-08,48,Mohamed Salah,Liverpool,0.13,0.73,Goal,15.0,Left Foot,Deflected,12:30,Matchweek 16,Sat,Away,W,4.0,0.0,3.0,Bournemouth,1.6,0.3,59.0,10752.0,James Milner,4-4-2,Lee Mason
2018-12-08,77,Mohamed Salah,Liverpool,0.72,0.97,Goal,6.0,Left Foot,,12:30,Matchweek 16,Sat,Away,W,4.0,0.0,3.0,Bournemouth,1.6,0.3,59.0,10752.0,James Milner,4-4-2,Lee Mason
2018-12-08,85,James Milner,Liverpool,0.03,,Off Target,27.0,Right Foot,,12:30,Matchweek 16,Sat,Away,W,4.0,0.0,3.0,Bournemouth,1.6,0.3,59.0,10752.0,James Milner,4-4-2,Lee Mason
2018-12-08,86,Georginio Wijnaldum,Liverpool,0.05,,Off Target,11.0,Head,,12:30,Matchweek 16,Sat,Away,W,4.0,0.0,3.0,Bournemouth,1.6,0.3,59.0,10752.0,James Milner,4-4-2,Lee Mason
2018-12-11,9,James Milner,Liverpool,0.06,,Off Target,9.0,Head,,,,,,,,,,,,,,,,,
2018-12-11,16,Roberto Firmino,Liverpool,0.03,,Blocked,28.0,Left Foot,,,,,,,,,,,,,,,,,
2018-12-11,18,Jordan Henderson,Liverpool,0.03,,Off Target,23.0,Left Foot,Volley,,,,,,,,,,,,,,,,
2018-12-11,26,Roberto Firmino,Liverpool,0.1,,Blocked,15.0,Left Foot,,,,,,,,,,,,,,,,,
2018-12-11,32,Jordan Henderson,Liverpool,0.03,,Off Target,25.0,Left Foot,,,,,,,,,,,,,,,,,
2018-12-11,34,Mohamed Salah,Liverpool,0.15,0.15,Goal,6.0,Right Foot,,,,,,,,,,,,,,,,,
2018-12-11,41,Trent Alexander-Arnold,Liverpool,0.03,,Off Target,22.0,Right Foot,,,,,,,,,,,,,,,,,
2018-12-11,48,Georginio Wijnaldum,Liverpool,0.08,,Off Target,14.0,Right Foot,Volley,,,,,,,,,,,,,,,,
2018-12-11,50,Mohamed Salah,Liverpool,0.09,,Off Target,11.0,Left Foot,,,,,,,,,,,,,,,,,
2018-12-11,56,Mohamed Salah,Liverpool,0.04,,Blocked,25.0,Left Foot,,,,,,,,,,,,,,,,,
2018-12-11,57,Roberto Firmino,Liverpool,0.03,0.02,Saved,18.0,Head,,,,,,,,,,,,,,,,,
2018-12-11,58,Virgil van Dijk,Liverpool,0.02,,Off Target,39.0,Right Foot,,,,,,,,,,,,,,,,,
2018-12-11,61,Jordan Henderson,Liverpool,0.03,0.37,Saved,30.0,Right Foot,Volley,,,,,,,,,,,,,,,,
2018-12-11,62,James Milner,Liverpool,0.05,,Off Target,17.0,Right Foot,,,,,,,,,,,,,,,,,
2018-12-11,69,Trent Alexander-Arnold,Liverpool,0.03,,Blocked,29.0,Right Foot,,,,,,,,,,,,,,,,,
2018-12-11,74,Mohamed Salah,Liverpool,0.08,0.34,Saved,16.0,Right Foot,,,,,,,,,,,,,,,,,
2018-12-11,77,Sadio Mané,Liverpool,0.57,0.55,Saved,10.0,Left Foot,,,,,,,,,,,,,,,,,
2018-12-11,78,Virgil van Dijk,Liverpool,0.37,,Off Target,8.0,Right Foot,Volley,,,,,,,,,,,,,,,,
2018-12-11,82,Georginio Wijnaldum,Liverpool,0.07,,Off Target,10.0,Head,,,,,,,,,,,,,,,,,
2018-12-11,83,Georginio Wijnaldum,Liverpool,0.07,,Blocked,15.0,Left Foot,,,,,,,,,,,,,,,,,
2018-12-11,85,Georginio Wijnaldum,Liverpool,0.06,,Off Target,16.0,Right Foot,,,,,,,,,,,,,,,,,
2018-12-11,87,Sadio Mané,Liverpool,0.5,,Off Target,9.0,Left Foot,,,,,,,,,,,,,,,,,
2018-12-11,90,Sadio Mané,Liverpool,0.65,,Off Target,13.0,Right Foot,,,,,,,,,,,,,,,,,
2018-12-16,2,Roberto Firmino,Liverpool,0.04,,Blocked,17.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,6,Roberto Firmino,Liverpool,0.1,,Off Target,8.0,Head,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,7,Roberto Firmino,Liverpool,0.03,0.21,Saved,28.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,9,Fabinho,Liverpool,0.03,0.29,Saved,25.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,10,Roberto Firmino,Liverpool,0.17,,Blocked,8.0,Left Foot,"Deflected, Volley",16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,10,Andrew Robertson,Liverpool,0.02,,Off Target,20.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,10,Virgil van Dijk,Liverpool,0.06,,Blocked,13.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,11,Mohamed Salah,Liverpool,0.03,,Blocked,23.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,12,Fabinho,Liverpool,0.03,,Off Target,30.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,14,Roberto Firmino,Liverpool,0.03,,Off Target,28.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,24,Sadio Mané,Liverpool,0.5,0.82,Goal,9.0,Left Foot,Volley,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,27,Dejan Lovren,Liverpool,0.35,,Off Target,7.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,27,Roberto Firmino,Liverpool,0.05,,Blocked,14.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,37,Sadio Mané,Liverpool,0.04,0.14,Saved,22.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,45,Fabinho,Liverpool,0.03,,Blocked,30.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,48,Mohamed Salah,Liverpool,0.05,,Blocked,21.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,51,Fabinho,Liverpool,0.09,,Blocked,8.0,Head,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,52,Roberto Firmino,Liverpool,0.1,0.19,Saved,14.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,52,Naby Keïta,Liverpool,0.09,,Blocked,6.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,56,Nathaniel Clyne,Liverpool,0.02,,Blocked,34.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,57,Nathaniel Clyne,Liverpool,0.01,,Off Target,31.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,59,Dejan Lovren,Liverpool,0.02,,Off Target,30.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,61,Virgil van Dijk,Liverpool,0.02,,Blocked,29.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,61,Roberto Firmino,Liverpool,0.06,,Blocked,14.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,62,Dejan Lovren,Liverpool,0.13,,Blocked,4.0,Head,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,63,Virgil van Dijk,Liverpool,0.07,,Blocked,16.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,69,Sadio Mané,Liverpool,0.03,,Blocked,22.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,69,Georginio Wijnaldum,Liverpool,0.03,0.04,Saved,24.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,71,Fabinho,Liverpool,0.02,0.04,Saved,33.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,73,Xherdan Shaqiri,Liverpool,0.06,0.4,Goal,14.0,Right Foot,Deflected,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,75,Georginio Wijnaldum,Liverpool,0.05,,Off Target,24.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,80,Xherdan Shaqiri,Liverpool,0.04,0.16,Goal,22.0,Left Foot,Deflected,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,83,Georginio Wijnaldum,Liverpool,0.04,0.02,Saved,22.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,90,Jordan Henderson,Liverpool,0.06,,Off Target,17.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,90,Roberto Firmino,Liverpool,0.04,,Off Target,17.0,Right Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-16,90,Mohamed Salah,Liverpool,0.04,,Off Target,24.0,Left Foot,,16:00,Matchweek 17,Sun,Home,W,3.0,1.0,3.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson
2018-12-21,3,Roberto Firmino,Liverpool,0.07,,Blocked,20.0,Left Foot,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,12,Roberto Firmino,Liverpool,0.03,,Blocked,24.0,Right Foot,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,13,Virgil van Dijk,Liverpool,0.04,,Blocked,15.0,Right Foot,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,18,Mohamed Salah,Liverpool,0.19,0.23,Goal,8.0,Left Foot,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,26,James Milner,Liverpool,0.03,0.07,Saved,23.0,Left Foot,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,48,Mohamed Salah,Liverpool,0.04,,Off Target,18.0,Left Foot,Volley,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,52,Naby Keïta,Liverpool,0.03,,Blocked,26.0,Right Foot,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,53,Naby Keïta,Liverpool,0.03,,Blocked,25.0,Right Foot,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,55,James Milner,Liverpool,0.05,,Off Target,24.0,Left Foot,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,67,Adam Lallana,Liverpool,0.09,0.11,Saved,11.0,Left Foot,Deflected,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,68,Virgil van Dijk,Liverpool,0.18,0.51,Goal,8.0,Left Foot,Volley,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,84,Mohamed Salah,Liverpool,0.34,0.42,Saved,7.0,Left Foot,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,85,Sadio Mané,Liverpool,0.07,,Off Target,10.0,Head,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-21,90,Mohamed Salah,Liverpool,0.49,0.48,Saved,6.0,Left Foot,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
