Player,Club,Nation,Pos,Age,Minutes,Goals without penalties,Assists,Expected goals,Expected assists,Progressive runs,Shot creating actions,Crosses into penalty area,Successful Take-ons,Goals per shots on target,Shots on target %,Shots,Aerial duels won
Gerard Moreno,Villarreal,ESP,FW,26,2315,59.100642398286936,25.910064239828696,82.22698072805139,60.81370449678801,61.24197002141327,58.67237687366167,77.08779443254818,34.04710920770878,43.46895074946467,78.15845824411134,72.1627408993576,86.50963597430406
Karl Toko Ekambi,Villarreal,CMR,FW,25,2144,77.94432548179871,26.552462526766597,79.01498929336188,28.051391862955033,79.22912205567452,57.17344753747323,56.102783725910065,74.30406852248393,60.17130620985011,94.86081370449678,78.37259100642399,51.605995717344754
Carlos Bacca,Villarreal,COL,FW,31,1270,68.95074946466809,33.83297644539615,52.67665952890792,44.3254817987152,32.11991434689507,57.17344753747323,0.0,78.58672376873662,68.95074946466809,84.1541755888651,46.895074946466806,62.74089935760171
José Luis Morales,Levante,ESP,FW,31,3195,49.46466809421842,58.886509635974306,65.31049250535332,68.09421841541756,53.96145610278372,66.59528907922912,82.22698072805139,38.11563169164882,47.96573875802998,82.01284796573876,14.775160599571734,19.700214132762312
Roger Martí,Levante,ESP,FW,27,1887,90.14989293361884,0.0,95.71734475374733,9.850107066381156,11.349036402569594,10.706638115631693,26.33832976445396,21.413276231263385,68.95074946466809,63.597430406852254,85.86723768736617,23.340471092077088
Borja Mayoral,Levante,ESP,FW,21,1621,29.336188436830835,47.96573875802998,39.186295503211994,68.95074946466809,14.989293361884368,28.26552462526767,44.96788008565311,61.02783725910065,30.83511777301927,97.00214132762312,15.417558886509635,31.905781584582442
Emmanuel Boateng,Levante,GHA,FW,22,699,22.055674518201286,0.0,12.84796573875803,1.9271948608137044,9.850107066381156,30.19271948608137,0.0,68.09421841541756,20.342612419700217,3.854389721627409,57.81584582441114,91.22055674518201
Enes Ünal,Valladolid,TUR,FW,21,2148,21.413276231263385,52.890792291220556,54.603854389721626,16.274089935760173,12.205567451820128,18.41541755888651,26.33832976445396,37.25910064239829,28.90792291220557,9.421841541755889,32.54817987152035,54.603854389721626
Sergi Guardiola,Valladolid,ESP,FW,27,1514,32.33404710920771,29.764453961456105,51.605995717344754,51.82012847965739,35.11777301927195,33.190578158458244,26.33832976445396,59.314775160599574,20.342612419700217,27.40899357601713,64.45396145610277,39.186295503211994
Leonardo Suárez,Valladolid,ARG,FW,22,517,67.23768736616702,0.0,30.19271948608137,11.134903640256958,1.7130620985010707,16.488222698072803,0.0,44.96788008565311,97.00214132762312,7.494646680942184,10.06423982869379,5.567451820128479
Duje Čop,Valladolid,CRO,FW,28,687,0.0,0.0,45.610278372591004,71.73447537473233,54.17558886509636,50.32119914346895,56.102783725910065,0.6423982869379015,0.0,7.494646680942184,23.126338329764454,27.8372591006424
Maxi Gómez,Celta Vigo,URU,FW,21,2960,70.44967880085653,63.811563169164884,64.88222698072805,29.764453961456105,6.209850107066381,30.620985010706637,56.102783725910065,35.33190578158458,80.51391862955032,27.194860813704498,54.17558886509636,83.72591006423983
Iago Aspas,Celta Vigo,ESP,FW,30,2251,94.43254817987152,82.86937901498929,83.72591006423983,92.07708779443254,65.31049250535332,91.22055674518201,44.96788008565311,62.31263383297645,94.43254817987152,65.52462526766595,59.52890792291221,40.68522483940043
Pione Sisto,Celta Vigo,DEN,FW,23,844,41.32762312633833,45.82441113490364,5.353319057815846,45.396145610278374,25.910064239828696,68.09421841541756,56.102783725910065,85.86723768736617,24.839400428265524,41.97002141327623,45.82441113490364,0.0
Emre Mor,Celta Vigo,TUR,FW,21,369,0.0,0.0,17.987152034261243,4.068522483940043,0.0,4.710920770877944,0.0,82.01284796573876,0.0,96.35974304068522,16.059957173447536,62.74089935760171
Portu,Girona,ESP,FW,26,2821,50.32119914346895,31.47751605995717,36.402569593147746,53.53319057815846,71.30620985010707,43.683083511777305,94.64668094218416,34.26124197002141,87.36616702355461,87.79443254817987,3.640256959314775,13.276231263383298
Cristhian Stuani,Girona,URU,FW,31,2729,83.08351177730194,0.0,82.01284796573876,6.209850107066381,3.854389721627409,7.708779443254818,0.0,41.54175588865097,75.16059957173448,88.22269807280514,49.892933618843685,85.22483940042827
Anthony Lozano,Girona,HON,FW,25,730,0.0,0.0,44.75374732334047,10.492505353319057,30.19271948608137,24.839400428265524,0.0,13.062098501070663,8.993576017130621,80.94218415417559,57.17344753747323,66.38115631691649
Seydou Doumbia,Girona,CIV,FW,30,541,63.38329764453962,0.0,79.87152034261243,0.0,5.353319057815846,0.0,0.0,94.64668094218416,37.25910064239829,93.36188436830835,36.83083511777302,3.854389721627409
Cucho,Huesca,COL,FW,19,2150,13.9186295503212,52.67665952890792,80.08565310492506,71.94860813704497,44.53961456102783,75.16059957173448,92.71948608137045,43.897216274089935,7.494646680942184,14.989293361884368,84.79657387580299,39.82869379014989
Ezequiel Ávila,Huesca,ARG,FW,24,1997,76.017130620985,41.32762312633833,49.25053533190578,65.73875802997858,24.839400428265524,35.33190578158458,56.102783725910065,39.61456102783726,60.17130620985011,12.633832976445397,93.79014989293361,83.29764453961455
Enric Gallego,Huesca,ESP,FW,31,1539,55.24625267665952,29.336188436830835,43.0406852248394,48.17987152034261,4.282655246252676,30.620985010706637,56.102783725910065,11.991434689507495,64.02569593147751,63.597430406852254,20.770877944325484,81.79871520342613
Samuele Longo,Huesca,ITA,FW,26,556,28.26552462526767,94.86081370449678,46.03854389721627,92.93361884368309,2.9978586723768736,0.6423982869379015,0.0,44.96788008565311,32.11991434689507,42.82655246252677,5.781584582441114,56.53104925053534
Raúl de Tomás,Rayo Vallecano,ESP,FW,23,2813,81.79871520342613,24.411134903640257,86.50963597430406,10.06423982869379,4.068522483940043,21.841541755888652,0.0,75.37473233404711,43.46895074946467,57.601713062098504,93.57601713062098,52.03426124197003
Álvaro García,Rayo Vallecano,ESP,FW,25,1766,38.32976445396146,45.182012847965744,28.90792291220557,59.100642398286936,66.59528907922912,29.1220556745182,86.0813704496788,33.190578158458244,83.08351177730194,54.81798715203426,5.567451820128479,3.640256959314775
Bebé,Rayo Vallecano,CPV,FW,28,1302,11.777301927194861,32.54817987152035,12.419700214132762,86.29550321199143,50.107066381156315,58.67237687366167,96.57387580299786,70.8779443254818,5.995717344753747,6.209850107066381,95.50321199143468,94.64668094218416
Cristiano Ronaldo,Juventus,POR,FW,33,2688,91.22055674518201,87.58029978586723,98.28693790149893,61.67023554603854,94.43254817987152,94.64668094218416,96.57387580299786,65.0963597430407,40.471092077087796,32.76231263383298,99.78586723768737,74.51820128479658
Paulo Dybala,Juventus,ARG,FW,24,2137,29.978586723768736,66.80942184154176,26.76659528907923,64.66809421841542,37.25910064239829,93.57601713062098,77.08779443254818,58.45824411134903,43.46895074946467,34.475374732334046,72.59100642398288,8.565310492505352
Mario Mandžukić,Juventus,CRO,FW,32,2014,75.37473233404711,88.0085653104925,45.182012847965744,67.02355460385438,37.04496788008566,29.1220556745182,67.6659528907923,82.01284796573876,87.36616702355461,92.93361884368309,5.995717344753747,95.28907922912205
Douglas Costa,Juventus,BRA,FW,27,621,25.053533190578158,0.0,6.638115631691649,97.85867237687366,95.07494646680942,98.07280513918629,77.08779443254818,85.4389721627409,8.779443254817988,27.40899357601713,68.73661670235546,0.0
Moise Kean,Juventus,ITA,FW,18,541,99.14346895074947,0.0,95.07494646680942,10.920770877944326,46.03854389721627,4.068522483940043,0.0,21.413276231263385,95.71734475374733,51.39186295503212,94.21841541755889,97.4304068522484
Arkadiusz Milik,Napoli,POL,FW,24,2396,95.50321199143468,48.60813704496788,89.50749464668094,43.25481798715203,33.83297644539615,46.25267665952891,26.33832976445396,39.61456102783726,43.46895074946467,84.36830835117773,96.35974304068522,45.182012847965744
Lorenzo Insigne,Napoli,ITA,FW,27,2073,74.30406852248393,86.29550321199143,75.58886509635975,79.01498929336188,91.64882226980728,97.85867237687366,72.59100642398288,52.890792291220556,37.25910064239829,19.914346895074946,98.07280513918629,49.46466809421842
Dries Mertens,Napoli,BEL,FW,31,2252,94.21841541755889,98.28693790149893,74.94646680942184,96.35974304068522,87.58029978586723,93.79014989293361,67.6659528907923,24.62526766595289,60.17130620985011,74.94646680942184,88.86509635974305,16.059957173447536
Duván Zapata,Atalanta,COL,FW,27,2896,96.78800856531049,78.37259100642399,94.43254817987152,94.43254817987152,93.14775160599572,82.65524625267666,56.102783725910065,41.32762312633833,83.08351177730194,69.16488222698072,91.86295503211991,57.81584582441114
Josip Iličić,Atalanta,SVN,FW,30,2145,87.58029978586723,92.50535331905782,78.58672376873662,96.1456102783726,94.86081370449678,99.57173447537473,82.22698072805139,72.37687366167023,47.96573875802998,45.610278372591004,97.00214132762312,7.494646680942184
Musa Barrow,Atalanta,GAM,FW,19,601,26.33832976445396,93.14775160599572,76.23126338329764,81.15631691648822,93.57601713062098,95.50321199143468,26.33832976445396,13.9186295503212,8.993576017130621,10.920770877944326,97.64453961456103,44.53961456102783
Emiliano Rigoni,Atalanta,ARG,FW,25,522,89.50749464668094,0.0,58.02997858672377,19.48608137044968,98.28693790149893,87.58029978586723,56.102783725910065,51.39186295503212,98.7152034261242,2.569593147751606,68.09421841541756,20.770877944325484
Matteo Politano,Internazionale,ITA,FW,24,2549,31.905781584582442,76.44539614561027,15.203426124197003,76.87366167023555,89.72162740899357,96.1456102783726,99.3576017130621,60.599571734475376,28.90792291220557,12.419700214132762,62.95503211991434,5.353319057815846
Ivan Perišić,Internazionale,CRO,FW,29,2701,37.25910064239829,44.53961456102783,52.890792291220556,85.01070663811564,91.86295503211991,80.51391862955032,99.57173447537473,35.76017130620985,20.342612419700217,18.629550321199144,76.87366167023555,76.23126338329764
Mauro Icardi,Internazionale,ARG,FW,25,2267,46.466809421841546,64.23982869379014,95.28907922912205,52.03426124197003,17.558886509635975,38.54389721627409,67.6659528907923,33.190578158458244,47.96573875802998,39.61456102783726,69.593147751606,83.72591006423983
Lautaro Martínez,Internazionale,ARG,FW,20,1344,63.811563169164884,56.3169164882227,88.43683083511777,77.73019271948608,29.978586723768736,44.11134903640257,26.33832976445396,29.764453961456105,30.83511777301927,16.488222698072803,95.07494646680942,58.67237687366167
Keita Baldé,Internazionale,SEN,FW,23,889,88.0085653104925,74.7323340471092,68.52248394004282,84.36830835117773,85.4389721627409,88.0085653104925,90.79229122055675,65.73875802997858,32.11991434689507,98.92933618843684,69.593147751606,38.54389721627409
Antonio Candreva,Internazionale,ITA,FW,31,502,32.76231263383298,0.0,60.81370449678801,76.23126338329764,97.64453961456103,85.65310492505354,94.64668094218416,76.44539614561027,8.993576017130621,17.987152034261243,69.37901498929337,46.03854389721627
Suso,Milan,ESP,FW,24,3018,39.400428265524624,92.93361884368309,8.993576017130621,94.21841541755889,91.22055674518201,98.50107066381156,99.78586723768737,88.0085653104925,17.34475374732334,66.80942184154176,73.87580299785867,13.49036402569593
Krzysztof Piątek,Milan,POL,FW,23,1373,93.79014989293361,0.0,80.29978586723769,23.768736616702355,46.895074946466806,32.33404710920771,26.33832976445396,68.09421841541756,78.15845824411134,92.50535331905782,64.66809421841542,49.46466809421842
Patrick Cutrone,Milan,ITA,FW,20,1457,34.26124197002141,51.605995717344754,20.12847965738758,34.68950749464668,73.01927194860814,14.989293361884368,26.33832976445396,8.565310492505352,58.2441113490364,80.94218415417559,34.26124197002141,14.346895074946467
Fabio Borini,Milan,ITA,FW,27,1054,30.620985010706637,67.45182012847965,28.26552462526767,37.04496788008566,68.09421841541756,68.73661670235546,26.33832976445396,95.93147751605996,50.32119914346895,7.494646680942184,53.319057815845824,89.93576017130621
Samu Castillejo,Milan,ESP,FW,23,1023,67.6659528907923,68.3083511777302,12.205567451820128,63.811563169164884,90.79229122055675,88.0085653104925,72.59100642398288,43.25481798715203,37.25910064239829,43.897216274089935,60.38543897216274,36.188436830835116
Edin Džeko,Roma,BIH,FW,32,2579,59.743040685224834,75.80299785867237,87.15203426124198,58.45824411134903,71.5203426124197,80.72805139186295,77.08779443254818,44.53961456102783,24.839400428265524,55.6745182012848,98.28693790149893,97.4304068522484
Stephan El Shaarawy,Roma,ITA,FW,25,2104,85.01070663811564,53.747323340471084,52.24839400428265,82.01284796573876,62.95503211991434,75.58886509635975,86.0813704496788,54.81798715203426,47.96573875802998,79.87152034261243,72.59100642398288,94.00428265524626
Cengiz Ünder,Roma,TUR,FW,21,1375,36.83083511777302,98.50107066381156,13.9186295503212,89.93576017130621,90.14989293361884,89.72162740899357,89.07922912205566,39.61456102783726,50.32119914346895,33.61884368308351,61.45610278372591,41.97002141327623
Patrik Schick,Roma,CZE,FW,22,1314,38.54389721627409,0.0,62.31263383297645,37.25910064239829,30.19271948608137,27.8372591006424,0.0,52.890792291220556,19.05781584582441,58.45824411134903,45.82441113490364,69.16488222698072
Justin Kluivert,Roma,NED,FW,19,1341,11.349036402569594,97.4304068522484,4.282655246252676,77.94432548179871,92.07708779443254,91.64882226980728,90.79229122055675,36.188436830835116,20.342612419700217,45.610278372591004,9.207708779443255,52.890792291220556
Diego Perotti,Roma,ARG,FW,30,668,51.17773019271949,0.0,85.4389721627409,97.00214132762312,55.88865096359743,94.86081370449678,77.08779443254818,78.37259100642399,50.32119914346895,71.5203426124197,10.920770877944326,73.44753747323341
Andrea Belotti,Torino,ITA,FW,24,3299,51.39186295503212,37.901498929336185,83.5117773019272,45.610278372591004,50.53533190578159,43.683083511777305,44.96788008565311,23.98286937901499,30.83511777301927,39.82869379014989,84.1541755888651,71.30620985010707
Iago Falque,Torino,ESP,FW,28,1612,64.02569593147751,79.87152034261243,46.895074946466806,73.44753747323341,80.94218415417559,98.7152034261242,87.58029978586723,28.693790149892934,43.46895074946467,39.186295503211994,82.44111349036403,4.282655246252676
Simone Zaza,Torino,ITA,FW,27,1437,49.03640256959314,70.8779443254818,72.59100642398288,16.059957173447536,41.113490364025694,59.95717344753747,0.0,44.96788008565311,10.920770877944326,89.93576017130621,89.72162740899357,59.100642398286936
Ciro Immobile,Lazio,ITA,FW,28,2859,66.80942184154176,71.09207708779444,86.93790149892934,72.80513918629549,88.6509635974304,82.86937901498929,56.102783725910065,16.274089935760173,24.839400428265524,48.17987152034261,92.50535331905782,27.40899357601713
Joaquín Correa,Lazio,ARG,FW,23,1927,45.82441113490364,89.72162740899357,63.16916488222698,95.50321199143468,78.37259100642399,97.64453961456103,0.0,67.6659528907923,23.340471092077088,70.02141327623126,74.51820128479658,43.0406852248394
Felipe Caicedo,Lazio,ECU,FW,29,1371,82.65524625267666,55.24625267665952,91.00642398286938,23.98286937901499,28.26552462526767,63.16916488222698,0.0,95.71734475374733,92.50535331905782,23.98286937901499,48.394004282655246,47.32334047109208
Fabio Quagliarella,Sampdoria,ITA,FW,35,3199,85.65310492505354,80.08565310492506,95.93147751605996,50.107066381156315,69.37901498929337,48.394004282655246,67.6659528907923,55.0321199143469,60.17130620985011,41.7558886509636,92.93361884368309,26.552462526766597
Grégoire Defrel,Sampdoria,MTQ,FW,27,2339,78.80085653104925,49.03640256959314,50.107066381156315,35.11777301927195,81.79871520342613,63.16916488222698,44.96788008565311,55.0321199143469,85.4389721627409,89.07922912205566,17.558886509635975,60.599571734475376
Gianluca Caprari,Sampdoria,ITA,FW,25,1031,89.93576017130621,67.88008565310493,21.627408993576015,47.96573875802998,82.86937901498929,54.603854389721626,26.33832976445396,65.0963597430407,78.15845824411134,83.72591006423983,60.599571734475376,1.9271948608137044
Rodrigo Palacio,Bologna,ARG,FW,36,2329,18.41541755888651,82.01284796573876,25.69593147751606,65.95289079229121,86.93790149892934,70.66381156316916,92.71948608137045,61.67023554603854,13.9186295503212,69.16488222698072,16.488222698072803,59.743040685224834
Federico Santander,Bologna,PAR,FW,27,2065,67.45182012847965,55.0321199143469,63.811563169164884,51.605995717344754,25.69593147751606,62.31263383297645,44.96788008565311,6.423982869379015,43.46895074946467,41.113490364025694,86.29550321199143,91.22055674518201
Riccardo Orsolini,Bologna,ITA,FW,21,1964,70.8779443254818,81.15631691648822,31.263383297644538,50.96359743040685,45.396145610278374,65.0963597430407,90.79229122055675,27.40899357601713,37.25910064239829,82.44111349036403,75.80299785867237,82.86937901498929
Diego Falcinelli,Bologna,ITA,FW,27,703,0.0,53.53319057815846,16.488222698072803,17.130620985010705,47.32334047109208,16.488222698072803,26.33832976445396,30.620985010706637,0.0,2.569593147751606,29.764453961456105,75.58886509635975
Mattia Destro,Bologna,ITA,FW,27,493,97.85867237687366,69.80728051391864,76.65952890792292,41.32762312633833,10.920770877944326,3.4261241970021414,0.0,1.7130620985010707,94.43254817987152,97.4304068522484,38.32976445396146,93.79014989293361
Domenico Berardi,Sassuolo,ITA,FW,23,2875,42.184154175588866,52.46252676659529,43.683083511777305,55.88865096359743,83.29764453961455,90.5781584582441,89.07922912205566,43.25481798715203,28.90792291220557,7.066381156316917,94.86081370449678,54.603854389721626
Khouma Babacar,Sassuolo,SEN,FW,25,1488,58.2441113490364,50.96359743040685,81.15631691648822,11.991434689507495,24.411134903640257,25.910064239828696,26.33832976445396,38.11563169164882,35.76017130620985,26.76659528907923,89.72162740899357,70.66381156316916
Filip Đuričić,Sassuolo,SRB,FW,26,1252,24.62526766595289,34.04710920770878,6.423982869379015,40.25695931477516,18.41541755888651,77.30192719486081,44.96788008565311,23.340471092077088,24.839400428265524,98.28693790149893,2.7837259100642395,43.0406852248394
Jeremie Boga,Sassuolo,CIV,FW,21,1443,34.475374732334046,30.83511777301927,27.40899357601713,10.706638115631693,38.54389721627409,41.113490364025694,0.0,88.86509635974305,64.02569593147751,17.987152034261243,14.5610278372591,5.567451820128479
Federico Di Francesco,Sassuolo,ITA,FW,24,1074,29.764453961456105,66.59528907922912,41.32762312633833,30.19271948608137,75.16059957173448,31.69164882226981,26.33832976445396,74.94646680942184,17.34475374732334,76.44539614561027,31.47751605995717,23.98286937901499
Alessandro Matri,Sassuolo,ITA,FW,33,603,57.38758029978587,0.0,84.36830835117773,14.989293361884368,50.96359743040685,53.104925053533194,0.0,98.28693790149893,24.839400428265524,98.28693790149893,42.184154175588866,14.989293361884368
Kevin Lasagna,Udinese,ITA,FW,25,2453,43.0406852248394,35.33190578158458,50.32119914346895,21.841541755888652,15.417558886509635,19.271948608137045,26.33832976445396,17.77301927194861,43.46895074946467,23.768736616702355,46.466809421841546,64.45396145610277
Ignacio Pussetto,Udinese,ARG,FW,22,2178,29.1220556745182,65.52462526766595,34.475374732334046,32.11991434689507,42.61241970021413,60.17130620985011,67.6659528907923,44.96788008565311,24.839400428265524,23.340471092077088,48.60813704496788,62.098501070663815
Darwin Machís,Udinese,VEN,FW,25,463,0.0,73.01927194860814,28.693790149892934,69.16488222698072,75.58886509635975,86.0813704496788,44.96788008565311,87.36616702355461,0.0,2.569593147751606,79.01498929336188,28.90792291220557
Łukasz Teodorczyk,Udinese,POL,FW,27,400,43.897216274089935,0.0,88.6509635974304,3.4261241970021414,20.556745182012847,47.96573875802998,0.0,96.57387580299786,87.36616702355461,1.4989293361884368,65.31049250535332,44.53961456102783
Andrea Petagna,SPAL,ITA,FW,23,3031,56.9593147751606,24.197002141327623,69.37901498929337,17.77301927194861,26.124197002141326,38.54389721627409,82.22698072805139,29.764453961456105,40.471092077087796,69.16488222698072,53.319057815845824,42.61241970021413
Mirco Antenucci,SPAL,ITA,FW,33,2133,30.406852248394006,0.0,43.46895074946467,18.201284796573873,49.892933618843685,47.75160599571734,44.96788008565311,38.11563169164882,32.11991434689507,27.40899357601713,28.051391862955033,72.37687366167023
Sergio Floccari,SPAL,ITA,FW,36,976,52.46252676659529,41.97002141327623,23.98286937901499,4.496788008565311,22.269807280513916,7.066381156316917,0.0,57.81584582441114,64.02569593147751,27.40899357601713,39.82869379014989,74.94646680942184
Alberto Paloschi,SPAL,ITA,FW,28,863,39.186295503211994,0.0,46.25267665952891,15.845824411134904,1.4989293361884368,1.070663811563169,26.33832976445396,3.854389721627409,87.36616702355461,58.45824411134903,1.7130620985010707,23.98286937901499
Gervinho,Parma,CIV,FW,31,2304,79.65738758029978,36.61670235546038,45.82441113490364,57.17344753747323,10.706638115631693,49.03640256959314,26.33832976445396,55.6745182012848,95.07494646680942,73.87580299785867,16.059957173447536,0.0
Roberto Inglese,Parma,ITA,FW,26,1965,61.02783725910065,0.0,64.02569593147751,19.271948608137045,5.995717344753747,9.207708779443255,44.96788008565311,67.45182012847965,62.95503211991434,69.16488222698072,30.19271948608137,62.526766595289075
Luca Siligardi,Parma,ITA,FW,30,1639,10.06423982869379,46.895074946466806,8.137044967880087,47.53747323340471,17.34475374732334,60.17130620985011,82.22698072805139,66.16702355460386,10.920770877944326,3.2119914346895073,28.051391862955033,36.402569593147746
Fabio Ceravolo,Parma,ITA,FW,31,1185,12.633832976445397,0.0,42.61241970021413,7.708779443254818,40.68522483940043,23.98286937901499,0.0,64.02569593147751,10.920770877944326,53.319057815845824,6.638115631691649,14.132762312633835
Jonathan Biabiany,Parma,FRA,FW,30,1069,0.0,0.0,0.21413276231263384,41.113490364025694,4.710920770877944,20.342612419700217,67.6659528907923,87.15203426124198,0.0,89.93576017130621,0.21413276231263384,77.51605995717344
Antonio Di Gaudio,Parma,ITA,FW,28,699,0.0,54.17558886509636,19.271948608137045,8.35117773019272,23.126338329764454,1.7130620985010707,0.0,8.565310492505352,0.0,1.284796573875803,13.9186295503212,34.90364025695932
Mattia Sprocati,Parma,ITA,FW,25,644,23.554603854389722,0.0,2.7837259100642395,42.61241970021413,64.45396145610277,72.59100642398288,26.33832976445396,62.31263383297645,32.11991434689507,58.45824411134903,7.066381156316917,6.852248394004283
Leonardo Pavoletti,Cagliari,ITA,FW,29,2734,90.5781584582441,24.62526766595289,62.74089935760171,11.563169164882227,31.47751605995717,17.34475374732334,0.0,86.50963597430406,85.4389721627409,54.81798715203426,68.3083511777302,98.7152034261242
João Pedro,Cagliari,ITA,FW,26,2555,31.69164882226981,33.40471092077088,47.32334047109208,48.394004282655246,57.601713062098504,55.0321199143469,56.102783725910065,14.5610278372591,40.471092077087796,15.203426124197003,32.54817987152035,68.52248394004282
Diego Farias,Cagliari,BRA,FW,28,700,73.44753747323341,0.0,55.46038543897216,8.137044967880087,72.1627408993576,29.764453961456105,44.96788008565311,5.995717344753747,37.25910064239829,86.0813704496788,75.16059957173448,69.16488222698072
Alberto Cerri,Cagliari,ITA,FW,22,670,0.0,0.0,41.7558886509636,53.747323340471084,27.194860813704498,34.475374732334046,0.0,44.96788008565311,0.0,0.8565310492505354,78.58672376873662,83.08351177730194
Marco Sau,Cagliari,ITA,FW,30,558,27.8372591006424,0.0,19.05781584582441,17.34475374732334,36.188436830835116,41.97002141327623,0.0,16.70235546038544,87.36616702355461,5.567451820128479,8.565310492505352,1.9271948608137044
Federico Chiesa,Fiorentina,ITA,FW,20,3034,32.11991434689507,40.68522483940043,39.400428265524624,67.23768736616702,88.86509635974305,86.7237687366167,77.08779443254818,28.693790149892934,13.704496788008566,20.770877944325484,95.28907922912205,13.9186295503212
Giovanni Simeone,Fiorentina,ARG,FW,23,2454,42.82655246252677,47.109207708779444,71.73447537473233,27.8372591006424,33.61884368308351,42.398286937901496,44.96788008565311,37.04496788008566,28.90792291220557,55.6745182012848,51.17773019271949,20.342612419700217
Luis Muriel,Fiorentina,COL,FW,27,1441,71.73447537473233,0.0,29.336188436830835,31.049250535331907,31.049250535331907,54.17558886509636,56.102783725910065,53.96145610278372,71.5203426124197,26.552462526766597,71.94860813704497,22.91220556745182
Kevin Mirallas,Fiorentina,BEL,FW,30,1299,23.340471092077088,32.76231263383298,31.049250535331907,33.40471092077088,67.23768736616702,86.7237687366167,87.58029978586723,25.69593147751606,24.839400428265524,21.841541755888652,26.98072805139186,46.03854389721627
Marko Pjaca,Fiorentina,CRO,FW,23,750,19.914346895074946,50.53533190578159,21.413276231263385,46.680942184154176,66.80942184154176,80.08565310492506,0.0,21.413276231263385,10.920770877944326,44.75374732334047,44.96788008565311,62.74089935760171
Valentin Eysseric,Fiorentina,FRA,FW,26,358,0.0,84.36830835117773,1.4989293361884368,93.14775160599572,73.87580299785867,82.01284796573876,26.33832976445396,1.7130620985010707,0.0,89.93576017130621,1.284796573875803,99.57173447537473
Christian Kouamé,Genoa,CIV,FW,20,3066,19.05781584582441,61.45610278372591,31.69164882226981,62.526766595289075,63.811563169164884,65.52462526766595,77.08779443254818,52.67665952890792,13.9186295503212,16.059957173447536,57.601713062098504,89.50749464668094
Goran Pandev,Genoa,MKD,FW,35,1122,61.24197002141327,64.45396145610277,38.32976445396146,51.17773019271949,60.81370449678801,85.4389721627409,67.6659528907923,51.39186295503212,71.5203426124197,45.610278372591004,36.83083511777302,20.770877944325484
Gianluca Lapadula,Genoa,PER,FW,28,404,43.46895074946467,0.0,92.07708779443254,9.207708779443255,7.28051391862955,35.76017130620985,0.0,98.28693790149893,20.342612419700217,4.710920770877944,99.14346895074947,71.30620985010707
Francesco Caputo,Empoli,ITA,FW,30,3420,65.73875802997858,36.83083511777302,81.37044967880087,54.389721627408996,81.37044967880087,47.96573875802998,26.33832976445396,6.852248394004283,50.32119914346895,74.30406852248393,49.46466809421842,26.98072805139186
Antonino La Gumina,Empoli,ITA,FW,22,1090,28.90792291220557,65.31049250535332,60.599571734475376,13.276231263383298,22.91220556745182,13.276231263383298,0.0,61.02783725910065,24.839400428265524,37.25910064239829,35.54603854389722,58.886509635974306
Marko Pajač,Empoli,CRO,FW,25,738,47.96573875802998,83.94004282655246,1.070663811563169,64.02569593147751,20.342612419700217,9.421841541755889,72.59100642398288,96.57387580299786,87.36616702355461,78.15845824411134,3.2119914346895073,3.4261241970021414
Camillo Ciano,Frosinone,ITA,FW,28,2454,34.04710920770878,61.24197002141327,37.25910064239829,90.5781584582441,61.02783725910065,92.07708779443254,97.85867237687366,13.704496788008566,30.83511777301927,15.417558886509635,65.95289079229121,9.421841541755889
Andrea Pinamonti,Frosinone,ITA,FW,19,1625,52.67665952890792,66.16702355460386,61.24197002141327,4.710920770877944,31.263383297644538,33.190578158458244,44.96788008565311,57.601713062098504,46.25267665952891,10.920770877944326,86.7237687366167,42.61241970021413
Daniel Ciofani,Frosinone,ITA,FW,33,1618,29.550321199143468,48.394004282655246,53.53319057815846,31.905781584582442,13.276231263383298,10.706638115631693,0.0,44.96788008565311,14.989293361884368,39.82869379014989,70.8779443254818,85.01070663811564
Joel Campbell,Frosinone,CRC,FW,26,891,0.0,93.57601713062098,1.9271948608137044,65.31049250535332,25.481798715203425,65.52462526766595,26.33832976445396,66.16702355460386,0.0,5.139186295503212,7.494646680942184,2.569593147751606
Stipe Perica,Frosinone,CRO,FW,23,480,0.0,0.0,20.556745182012847,0.0,14.775160599571734,6.209850107066381,0.0,3.854389721627409,0.0,7.494646680942184,43.25481798715203,71.94860813704497
Marcello Trotta,Frosinone,ITA,FW,25,398,0.0,0.0,14.132762312633835,19.05781584582441,32.97644539614561,69.80728051391864,26.33832976445396,8.565310492505352,0.0,48.394004282655246,17.558886509635975,23.98286937901499
Mariusz Stępiński,Chievo,POL,FW,23,2476,41.97002141327623,34.68950749464668,44.53961456102783,13.9186295503212,36.83083511777302,30.406852248394006,56.102783725910065,33.190578158458244,64.02569593147751,10.492505353319057,40.25695931477516,21.199143468950748
Riccardo Meggiorini,Chievo,ITA,FW,32,1548,18.629550321199144,29.1220556745182,21.199143468950748,27.40899357601713,28.051391862955033,12.84796573875803,44.96788008565311,44.96788008565311,10.920770877944326,70.44967880085653,22.483940042826553,97.00214132762312
Sergio Pellissier,Chievo,ITA,FW,39,953,53.747323340471084,42.61241970021413,88.86509635974305,72.80513918629549,70.66381156316916,49.03640256959314,0.0,89.07922912205566,64.02569593147751,24.197002141327623,48.60813704496788,77.73019271948608
